bounce,category,category_rank,country_rank,global_rank,organic_search,paid_search,ppv,time,traffic_direct,traffic_display,traffic_mail,traffic_referrals,traffic_search,traffic_social,url,visits
41.26,Consumer_Electronics,3846,276332,396091,88.68,11.32,2.03,00:02:49,16.46,0,0.03,27.4,56.11,0,ectaco.com,106700
51.72,Consumer_Electronics,2865,27180,291971,56.94,43.06,3.32,00:01:34,21.02,0,0,11.36,66.53,1.09,kenable.co.uk,99800
41.9,Consumer_Electronics,415,56150,198791,99.6,0.4,2.91,00:02:06,33.89,0,0.12,10.94,54.83,0.21,ambientweather.com,183100
53.52,Consumer_Electronics,,70799,267900,99.92,0.08,1.98,00:01:16,16.26,0.05,0,18.12,61.65,3.92,byjasco.com,148700
42.64,Consumer_Electronics,2003,66660,201311,95.43,4.57,2.65,00:03:43,12.49,0,4.78,13.55,63.44,5.74,baofengtech.com,202600
58.56,Consumer_Electronics,2500,83674,251290,100,0,1.9,00:01:19,6.46,0.02,13.38,16.44,60.92,2.77,bluejeanscable.com,162200
51.92,Consumer_Electronics,3415,123215,351597,95.86,4.14,1.96,00:01:24,14.11,0,0.15,5.35,79.7,0.68,hdtvsupply.com,98800
50.72,Consumer_Electronics,1837,51521,182148,73.96,26.04,2.92,00:02:07,13.44,0.2,0.1,9.84,76.02,0.4,replacementremotes.com,195800
42.38,Consumer_Electronics,2874,32941,130862,97.83,2.17,4.32,00:04:16,25.94,0,3.14,25.31,45.1,0.52,scannermaster.com,280900
42.22,Consumer_Electronics,3592,153435,369678,94.44,5.56,2.16,00:01:10,7.52,0,0.13,3.96,88.31,0.08,performanceaudio.com,91300
49.59,Consumer_Electronics,22077,810110,2963682,,,3.43,00:01:52,22,0,0,1.8,73.17,3.04,mycoolcell.com,3700
30.92,Consumer_Electronics,1880,87440,187696,100,0,4.17,00:02:48,32.23,0.24,5.45,25.23,35.94,0.91,partsconnexion.com,187500
32.26,Consumer_Electronics,1383,38896,135080,100,0,6.85,00:04:29,24.57,0,2.41,17.72,54.85,0.45,tubesandmore.com,233500
39.82,Consumer_Electronics,1489,37042,144872,81.19,18.81,4.1,00:02:53,38.57,0,12.44,10.33,38.32,0.35,ccrane.com,218100
48.88,Consumer_Electronics,1696,14625,169574,78.58,21.42,2.22,00:01:48,24.36,0.05,0,5.84,69.58,0.17,ligo.co.uk,276600
38.15,Consumer_Electronics,409,87865,329702,90.1,9.9,3.76,00:02:18,19.39,14.55,0,7.8,58.26,0,theaterseatstore.com,86000
42.26,Consumer_Electronics,3080,104345,315452,54.74,45.26,2.5,00:01:28,14.38,0.06,0.17,11.73,73.57,0.09,onlybatteries.com,105100
61.97,Consumer_Electronics,3239,113993,332053,90.29,9.71,2,00:00:59,25.03,0,2.61,6.29,65.49,0.58,computercablestore.com,107500
44.31,Consumer_Electronics,4646,135100,480979,99.24,0.76,2.07,00:01:12,18.58,0,0,7.64,73.78,0,ezwatch.com,73700
27.59,Consumer_Electronics,2361,10372,147412,51.51,48.49,3.89,00:02:33,8.65,0.06,1.07,16.26,73.55,0.41,theplasmacentre.com,222200
,Consumer_Electronics,,,,,,,,,,,,,,partstore.com,
,Consumer_Electronics,,,,,,,,,,,,,,mobymemory.com,
,Consumer_Electronics,,,,,,,,,,,,,,batteriesinaflash.com,
37.76,Consumer_Electronics,3517,126570,362279,96.75,3.25,4.22,00:01:46,16.17,0.07,0.2,10.89,71.79,0.88,rfparts.com,62400
41.06,Consumer_Electronics,4046,1314,415226,100,0,2.11,00:01:56,10.04,0,0.11,12.7,77.07,0.08,cellcorner.com,74900
50.37,Consumer_Electronics,2589,22294,261703,79.51,20.49,2.43,00:01:29,14.57,1.15,0,3.41,80.5,0.38,hifi-tower.co.uk,144600
70.91,Consumer_Electronics,1934,66760,193665,68.43,31.57,1.81,00:01:03,14.77,11.31,0.31,11.18,61.82,0.61,batteriesandbutter.com,246000
54.06,Consumer_Electronics,3739,46019,385430,81.1,18.9,2.6,00:01:40,22.56,0,10.38,8.87,43.74,14.44,coolcomponents.co.uk,70600
20.43,Consumer_Electronics,768,24717,296890,100,0,3.74,00:01:49,27.93,2.41,0.23,6.98,60.81,1.63,wrappz.com,101600
25.23,Consumer_Electronics,2609,70859,263471,57.18,42.82,3.18,00:01:26,18.72,0.28,9.34,9.66,61.9,0.1,coveroo.com,147200
51.93,Consumer_Electronics,4352,125386,447263,88.61,11.39,2.2,00:01:07,22.99,0,0,2.76,74.1,0.16,emtcompany.com,69800
42.25,Consumer_Electronics,5540,64889,192908,85.6,14.4,3.46,00:02:44,22.41,0.14,0,19.63,57.22,0.61,kyoceramobile.com,169500
50.14,Consumer_Electronics,32455,29714,358160,58.44,41.56,2.1,00:01:22,18.14,0.4,5.19,13.99,62.22,0.07,cramptonandmoore.co.uk,96900
69.71,Consumer_Electronics,2031,52133,203652,50.58,49.42,1.98,00:01:18,15.96,0.05,0.96,6.45,76.44,0.14,hifisoundconnection.com,212200
53.8,Consumer_Electronics,2223,58641,222233,59.46,40.54,2.58,00:02:12,17.31,0.04,3.3,3.74,75.6,0,thegpsstore.com,170700
37.91,Consumer_Electronics,27356,11271,271711,94.68,5.32,4.52,00:04:47,26.93,0.03,5.3,10.04,57.4,0.29,aartech.ca,91800
53.8,Consumer_Electronics,2930,107496,299725,100,0,2.32,00:01:53,20.98,0,0,12.55,66.36,0.11,hamcall.net,120000
53.26,Consumer_Electronics,206,67579,252132,56.29,43.71,2.84,00:02:31,31.1,0,0.14,9.11,49.88,9.77,powerwerx.com,134800
28.23,Consumer_Electronics,5127,163857,533849,99.75,0.25,4.55,00:03:38,33.64,0,0.82,11.64,53.16,0.74,callingcards.com,41600
21.36,Consumer_Electronics,8663,6247,95484,64.41,35.59,6.98,00:03:23,11.32,0.04,11.24,9.91,67.03,0.46,tjhughes.co.uk,275700
41.19,Consumer_Electronics,7747,86854,334520,100,0,2.44,00:02:40,18.28,1.42,0,5.52,74.14,0.64,rightchannelradios.com,113500
36.57,Consumer_Electronics,5407,268160,565473,77.99,22.01,1.88,00:01:12,18.58,0.1,1.37,13.71,66.14,0.1,telestial.com,62300
35.13,Consumer_Electronics,3538,107158,364357,45.83,54.17,3.81,00:01:35,26.13,0.97,3.9,23.16,44.93,0.9,nobelcom.com,89800
33.95,Consumer_Electronics,67601,318815,727752,98.25,1.75,3.65,00:02:28,22.5,0,1.62,9.01,65.15,1.72,goldgenie.com,33200
39.33,Consumer_Electronics,2823,5719,287759,70.8,29.2,6.1,00:03:45,17.44,0,1.39,16.03,64.88,0.26,ryda.com.au,76300
47.08,Consumer_Electronics,5084,57956,529225,91.11,8.89,2.92,00:01:01,28.18,0.12,2.33,4.76,64.54,0.07,pulsat.com,59200
9.49,Consumer_Electronics,5968,116730,448847,99.79,0.21,6.62,00:03:32,6.32,0,0,32.68,60.99,0,gadgetsalvation.com,41000
20.85,Clothing,1,288,220,78.7,21.3,16.05,00:07:10,28.01,0.19,4.43,14.37,48.41,4.6,hm.com,85200000
30.17,Clothing,6,133,493,72.45,27.55,9.12,00:07:24,24.12,4.09,10.83,40.07,17.26,3.62,gap.com,48700000
37.93,Clothing,17,361,1361,73.82,26.18,7.53,00:04:33,29.55,2.51,2.15,11.61,51.33,2.84,zappos.com,21100000
,Clothing,,,,,,,,,,,,,,victoriassecret.com,
,Clothing,,,,,,,,,,,,,,forever21.com,
,Clothing,,,,,,,,,,,,,,6pm.com,
31.54,Clothing,32,193,2125,65.07,34.93,13.75,00:08:35,36.31,7,6.42,17.91,27.93,4.43,yoox.com,10900000
28.35,Clothing,29,541,1925,79.33,20.67,9.2,00:06:04,31.91,3.77,5.75,22.56,28.98,7.04,jcrew.com,14200000
30.94,Clothing,19,412,1490,77.98,22.02,6.82,00:06:03,27.55,3.45,4.87,18.85,40.51,4.77,ae.com,21100000
30.83,Clothing,39,264,2470,74.44,25.56,5.39,00:05:15,25.66,2.32,6.24,15.34,47.83,2.61,mango.com,15000000
29.13,Clothing,33,568,2224,59.89,40.11,6.3,00:05:16,36.83,1.71,7.04,12.62,38.45,3.35,llbean.com,14800000
44.95,Clothing,114,3618,6400,65.68,34.32,6.83,00:05:01,26.61,1.77,3.44,28.75,35.01,4.42,net-a-porter.com,5500000
39.3,Clothing,9,871,3292,66.16,33.84,5.73,00:05:01,30.93,2.67,3.89,19.14,36.85,6.52,finishline.com,11100000
28.85,Clothing,68,1385,3917,77.18,22.82,7.98,00:07:00,29.25,1.59,5.14,22.79,38.94,2.29,ralphlauren.com,7900000
38.07,Clothing,45,690,2695,85.39,14.61,6.41,00:05:08,32.38,1.57,7.17,13.37,43.93,1.58,dsw.com,12400000
31.15,Clothing,54,791,3033,63.12,36.88,9.01,00:07:09,41.8,3.94,10.21,13,29.15,1.9,landsend.com,9200000
39.86,Clothing,38,680,2440,88.71,11.29,6.26,00:06:59,35.35,3.07,3.71,14.68,37.95,5.25,hottopic.com,14200000
44.23,Clothing,156,2376,8251,76.88,23.12,6.4,00:05:30,33.63,4.17,4.43,20.22,30.85,6.7,freepeople.com,4400000
31.75,Clothing,61,1029,3368,74.98,25.02,6.7,00:06:13,32.97,2.41,8.39,16.89,36.39,2.95,abercrombie.com,10200000
62.29,Clothing,84,1248,4761,99.58,0.42,1.73,00:01:22,32.55,0.55,0.46,2.77,63,0.67,oldnavy.com,13200000
38.07,Clothing,5,2746,7959,79.5,20.5,4.21,00:04:35,25.78,0.43,5,15.74,47.39,5.67,coach.com,5500000
33.85,Clothing,92,1440,5182,65.73,34.27,7.26,00:06:02,40.01,2.38,4.26,21.96,23.47,7.93,modcloth.com,6400000
37.78,Clothing,19,1295,4547,70.91,29.09,7.77,00:05:46,37.87,3.43,6.6,14.76,33.43,3.92,sierratradingpost.com,6800000
24.14,Clothing,95,1370,5228,77.69,22.31,11.6,00:06:17,37.94,0.21,1.46,15.38,40.78,4.22,pacsun.com,4900000
38.25,Clothing,133,1864,7459,68.72,31.28,6.29,00:05:45,27.12,1.1,6.35,19.55,43.58,2.31,lordandtaylor.com,4600000
37.85,Clothing,142,2129,7775,86.86,13.14,7.32,00:07:30,26.04,0.11,3,11.88,55.56,3.41,customink.com,4300000
42.58,Clothing,148,2282,7993,83.54,16.46,3.96,00:03:03,28.21,0.72,1.23,9.98,53.26,6.61,vans.com,5600000
30.31,Clothing,671,1558,6105,62.85,37.15,8.95,00:07:25,34.84,6.74,8.82,13.93,33.2,2.47,eddiebauer.com,4800000
43.79,Clothing,147,2194,7940,85.05,14.95,5.87,00:04:35,31.86,5.48,5.05,11.81,41.24,4.57,shoebuy.com,4500000
38.38,Clothing,118,1746,6580,77.49,22.51,7.97,00:06:05,32.84,1.58,3.65,19.29,36.11,6.53,lulus.com,4900000
34.95,Clothing,4,913,2987,91.98,8.02,7.02,00:07:26,33.66,0.14,11.72,20.06,29.55,4.87,childrensplace.com,11500000
43.5,Clothing,611,3701,11728,66.84,33.16,6.95,00:04:21,20.58,2.4,7.54,28.09,33.1,8.3,revolve.com,2900000
30.07,Clothing,80,1776,4422,87.3,12.7,6.27,00:05:20,24.15,1.27,5.96,21.49,42.63,4.5,levi.com,7800000
,Clothing,,,,,,,,,,,,,,aeropostale.com,
34.77,Clothing,113,1618,6395,83.67,16.33,5.74,00:03:25,20.62,0.68,5.77,12.87,55.82,4.24,famousfootwear.com,5700000
35.97,Clothing,217,2731,11105,77.71,22.29,6.61,00:05:00,37.69,2.3,2.93,13.2,42.43,1.44,tillys.com,3100000
37.8,Clothing,175,3318,9401,90.74,9.26,13.47,00:08:01,38.04,0.24,5.19,21.24,28.09,7.2,dollskill.com,3100000
30.48,Clothing,14,2243,7399,71.24,28.76,10.74,00:07:45,26.4,0.37,17.51,23.14,26.26,6.33,gymboree.com,3800000
29.68,Clothing,182,138,9691,71.59,28.41,10.65,00:07:56,45.12,5.53,2.76,20,22.51,4.08,nelly.com,3100000
28.26,Clothing,25,14287,19942,74.99,25.01,7.64,00:03:06,18.77,0.38,0.78,11.44,66.74,1.89,hermes.com,1700000
35.51,Clothing,595,8835,29941,72.45,27.55,7.39,00:05:27,36.63,7.67,6.38,16.27,31.23,1.81,bluefly.com,1100000
28.32,Clothing,141,1937,7723,68.36,31.64,10.7,00:08:15,37.65,0.67,10.17,17.87,29.95,3.69,anntaylor.com,3500000
32.84,Clothing,255,3768,13430,74.64,25.36,4.52,00:04:47,30.57,10.92,5.47,14.52,31.66,6.85,toryburch.com,3100000
45.27,Clothing,1321,3354,12658,64.95,35.05,9.05,00:06:41,34.28,2.76,8.41,20.09,29.48,4.97,therealreal.com,2300000
36.68,Clothing,296,4404,14943,77.44,22.56,6.05,00:04:29,31.12,6.27,4.28,14.07,39.2,5.06,brooksbrothers.com,2300000
37.68,Clothing,327,1511,15963,73.73,26.27,5.6,00:04:50,19.08,2.36,4.78,15.56,53.36,4.86,tedbaker.com,2300000
41.91,Clothing,86,1298,4862,69.32,30.68,4.32,00:03:55,34.38,2.26,10.66,10.23,40.62,1.85,payless.com,8600000
37.3,Clothing,204,2733,10557,83.71,16.29,8.48,00:05:06,29.46,2.49,5.22,12.68,47.64,2.51,lids.com,2800000
36.88,Clothing,517,16640,26088,78.02,21.98,5.35,00:03:03,16.37,0.21,0.95,9.03,65.94,7.5,ysl.com,1500000
42.26,Clothing,32,1978,7935,45.5,54.5,8.34,00:05:35,18.8,4.7,16.51,12.95,41.34,5.7,venus.com,3900000
41.42,Clothing,360,4234,17228,79.71,20.29,5.68,00:04:54,26.4,3.81,2.72,18.1,46.51,2.45,menswearhouse.com,2000000
36.04,Clothing,177,2312,9475,81.87,18.13,6.13,00:03:43,22.41,2.03,5.48,13.19,54.87,2.02,journeys.com,3700000
26.27,Clothing,227,3051,11620,74.99,25.01,6.8,00:05:47,29.67,5.44,6.9,23.78,28.54,5.69,colehaan.com,2900000
39.16,Clothing,97,1392,5429,72.34,27.66,6.87,00:06:59,43.89,3.28,7.04,16.35,25.91,3.53,torrid.com,6400000
35.63,Clothing,146,1919,7909,76.22,23.78,6.36,00:06:22,32.87,1.62,11.82,13.97,37.83,1.9,lanebryant.com,4400000
44.49,Clothing,254,7050,13275,79.07,20.93,4.22,00:02:32,19.24,2.09,1.21,11.98,61.76,3.72,converse.com,3300000
47.36,Clothing,1464,57018,79572,76.89,23.11,4.97,00:02:54,25.44,5.43,6.39,26.16,34.45,2.13,forzieri.com,437100
36.71,Clothing,530,6930,26605,80.51,19.49,4.11,00:03:09,17.49,1.83,6.43,15.58,55.87,2.8,stevemadden.com,1600000
39.67,Clothing,1298,2956,12399,59.3,40.7,7.43,00:05:28,24.83,0.31,13.75,31.01,28.93,1.17,bonton.com,2500000
38.87,Clothing,63,5013,18617,66.22,33.78,6.42,00:05:29,28.87,4.41,5.89,12.01,47.23,1.59,swimoutlet.com,1800000
27.52,Clothing,1290,3338,12301,86.94,13.06,7.65,00:05:49,21.77,0.19,2.48,13.08,58.5,3.98,davidsbridal.com,2600000
46.27,Clothing,295,6005,14938,99.04,0.96,8.82,00:04:44,30.86,0.85,11.76,18.32,24.55,13.67,threadless.com,2100000
32.36,Clothing,457,5950,22644,82.28,17.72,6.22,00:05:13,29.54,0.21,1.43,19.87,41.54,7.41,footaction.com,1500000
53.01,Clothing,422,5167,20783,99.59,0.41,2.02,00:01:17,18.98,0.23,0.17,4.16,75.37,1.09,bananarepublic.com,2700000
48.04,Clothing,312,3773,15420,72.25,27.75,6.85,00:04:35,34.55,0.43,9.64,15.42,37.47,2.48,thelimited.com,2100000
21.23,Clothing,222,2719,11338,65.23,34.77,9.87,00:06:18,50.32,4.4,7.24,10.66,25.67,1.72,talbots.com,2600000
39.4,Clothing,325,4197,15813,73.15,26.85,5.61,00:03:14,27.2,3.84,6.94,7.65,52.99,1.38,onlineshoes.com,2200000
50.4,Clothing,448,6428,22248,98.74,1.26,7.14,00:03:51,20.07,1.49,1.28,12.64,60.89,3.63,promgirl.com,1500000
56.48,Clothing,11,3373,12712,82.12,17.88,6.92,00:03:57,19.28,0.97,2.89,12.6,63.01,1.25,claires.com,2800000
42.19,Clothing,212,3169,10982,90.34,9.66,6.14,00:05:21,36.71,4.5,7.13,10.61,38.04,3.02,yandy.com,3400000
42.37,Clothing,211,3326,10961,99.98,0.02,5.86,00:03:23,8.28,0.03,0.73,4.41,20.19,66.37,rebelcircus.com,3400000
23.66,Clothing,198,583,10233,88.63,11.37,9.27,00:05:30,23.14,0.24,8.78,15.85,46.42,5.57,dorothyperkins.com,2800000
33.16,Clothing,283,4871,14488,82.32,17.68,7.16,00:05:21,20.09,0.43,7.06,11.56,59.4,1.45,skechers.com,2200000
33.33,Clothing,234,2823,11875,69.5,30.5,7.79,00:08:08,42.31,3.07,16.52,12.84,23.51,1.75,womanwithin.com,2600000
33.88,Clothing,779,15641,40527,78.37,21.63,5.5,00:03:38,14.78,0.54,1.24,13.34,66.75,3.35,hunterboots.com,894800
30.65,Clothing,302,3586,15150,53.49,46.51,9.78,00:06:04,51.94,2.82,9.37,9.19,24.8,1.88,jjill.com,1800000
43.84,Clothing,449,6002,22368,71.98,28.02,6.03,00:03:37,36.15,7.08,4.26,12.16,37.73,2.63,shoes.com,1500000
38.23,Clothing,304,3677,15214,53.85,46.15,5.96,00:05:38,44.83,0.62,12.83,10.12,25,6.6,chicos.com,2300000
28.28,Clothing,470,5761,23504,92.28,7.72,7.52,00:04:49,19.17,8.54,13.69,14.64,36.23,7.73,luckybrand.com,1300000
28.54,Clothing,480,13443,24168,100,0,7.11,00:04:25,60.31,0.01,6.77,8.14,21.29,3.47,wickedweasel.com,1400000
43.52,Clothing,92,8213,26462,79.31,20.69,8.08,00:04:28,29.3,2.34,6.55,18,40.21,3.6,drjays.com,1100000
41.06,Clothing,334,3887,16281,85.51,14.49,6.59,00:06:20,13.19,0.17,12.07,32.74,35.59,6.24,buckle.com,2200000
35.54,Clothing,2048,2319,20061,67.3,32.7,9.61,00:07:23,30.67,5.56,10.3,15.87,34.41,3.19,sportsshoes.com,1400000
44.02,Clothing,527,7233,26566,83.87,16.13,4.15,00:02:55,19.56,2.69,4.27,10.67,62.05,0.77,barenecessities.com,1500000
34.36,Clothing,246,3022,12679,83.94,16.06,7.03,00:06:57,39.3,0.29,3.86,17.66,36.41,2.48,wetseal.com,2700000
35.18,Clothing,789,12184,41035,87.15,12.85,5.84,00:04:31,34.71,0.21,2.81,16.5,40.85,4.91,karmaloop.com,866700
41.79,Clothing,416,5211,20486,68.35,31.65,6.53,00:05:23,22.82,9.03,3.25,10.18,52.53,2.2,sheplers.com,1600000
28.43,Clothing,243,740,12336,53.66,46.34,27.18,00:05:30,31.68,0.99,7.53,16.19,41.25,2.37,boden.co.uk,1400000
36.28,Clothing,202,11465,38016,77.82,22.18,5.58,00:03:59,24.97,1.94,7.27,14.08,46.71,5.03,tumi.com,896300
41.46,Clothing,367,4663,18014,79.5,20.5,5.11,00:05:25,36.34,2.86,5.72,14.29,38.48,2.32,bebe.com,2200000
49.21,Clothing,374,4652,18549,74.04,25.96,5.52,00:04:25,31.44,0.49,5.98,17.14,42.72,2.24,guess.com,2000000
38.34,Clothing,406,5031,20070,96.24,3.76,7.04,00:05:47,31.19,0.01,2,21.58,41.03,4.18,windsorstore.com,1800000
36.58,Clothing,502,5963,25301,68.68,31.32,7.53,00:05:02,25.24,0.26,3.52,6.79,62.57,1.63,bootbarn.com,1200000
30.89,Clothing,590,8304,29779,82.03,17.97,5.43,00:04:04,26.88,7.19,11.48,13.01,35.96,5.48,ninewest.com,1200000
60.53,Clothing,1401,18588,75975,98.15,1.85,1.76,00:01:21,27.73,0.19,0.34,14.43,57.14,0.17,athleta.com,676400
31,Clothing,633,7551,31975,71.24,28.76,8.09,00:03:50,23.4,2.42,17.13,7.28,49.36,0.4,thewalkingcompany.com,872800
37.39,Clothing,546,6641,27922,77.2,22.8,7.81,00:05:39,21.87,3.41,13.8,14.63,44.19,2.09,destinationxl.com,1000000
23.52,Clothing,709,8737,36440,63.57,36.43,7.84,00:05:21,33.31,1.35,7.18,16.53,39.97,1.66,hannaandersson.com,787100
41.13,Clothing,572,6810,29159,57.15,42.85,6.93,00:04:56,37.86,0.78,7.71,9.36,41.8,2.48,soma.com,1000000
,Clothing,,,,,,,,,,,,,,discountdance.com,
,Clothing,,,,,,,,,,,,,,softmoc.com,
43.64,Clothing,274,3464,14133,100,0,4.24,00:02:21,16.86,0.03,1.01,11.14,70.18,0.77,rossstores.com,2900000
25.47,Clothing,579,6853,29455,80.94,19.06,7.45,00:05:39,33.62,0.09,11.35,14.43,38.15,2.35,garnethill.com,1000000
44.63,Clothing,1026,5677,54464,81.71,18.29,4.83,00:02:44,27.62,0.94,8.14,17.31,42.47,3.53,reiss.com,682000
46.66,Clothing,725,17311,37165,96.78,3.22,5.39,00:03:03,33.66,0.06,3.28,19.68,30.83,12.49,jinx.com,1000000
31.88,Clothing,738,9738,37841,77.9,22.1,6.06,00:03:28,33.44,1.24,6.53,14.42,34.02,10.35,allenedmonds.com,881700
32.23,Clothing,631,2347,31931,86.94,13.06,5.54,00:04:34,22.9,0.44,5.9,17.88,48.68,4.21,jackwills.com,1100000
62.59,Clothing,1199,21115,63551,98.65,1.35,2.85,00:02:15,15.61,0.29,2.13,5.18,72.97,3.82,ties.com,697300
39.33,Clothing,4381,13302,46411,74.18,25.82,5,00:03:27,23.31,2.28,3.32,10.29,54.79,6.02,brooksrunning.com,753000
48.14,Clothing,1198,19077,63543,72.97,27.03,3.32,00:02:12,16.25,10.05,8.81,13.74,43.68,7.48,stuartweitzman.com,674900
32.28,Clothing,814,9146,42249,100,0,6.58,00:04:25,33.45,0.08,4.54,17.01,40.96,3.96,monki.com,803700
25.85,Clothing,587,6908,29670,62.12,37.88,8.46,00:06:59,50.01,2.4,8.01,11.45,27.3,0.82,kingsizedirect.com,933200
38.51,Clothing,559,9194,28577,83.29,16.71,5.65,00:04:14,20.69,0.75,6.8,12.87,57.17,1.72,merrell.com,1300000
35.55,Clothing,550,7402,28040,92.61,7.39,5.42,00:05:01,32.08,0.39,5.38,18.34,42.26,1.54,gojane.com,1300000
32.57,Clothing,471,5472,23512,62.52,37.48,7.99,00:09:05,44.36,3.39,13.87,10.58,25.54,2.26,roamans.com,1300000
40.2,Clothing,985,16255,52236,92.9,7.1,5.67,00:02:57,22.45,0.03,0.6,10.75,64.35,1.82,sneakerhead.com,620100
29.29,Clothing,496,5822,25159,60.47,39.53,6.36,00:06:56,38.67,9.76,21.54,7.66,14.79,7.59,christopherandbanks.com,1300000
32.6,Clothing,477,5740,23885,67.68,32.32,7.64,00:07:54,34.66,1.53,12.29,12.92,34.17,4.42,avenue.com,1300000
49.13,Clothing,639,7762,32374,93.4,6.6,2.24,00:01:33,9.01,0.24,0.6,4.87,84.84,0.43,marshallsonline.com,1600000
,Clothing,,,,,,,,,,,,,,andrewchristian.com,
33.2,Clothing,404,1054,19995,52.75,47.25,8.61,00:06:48,28.37,5.1,4.42,14.4,45.04,2.66,jacamo.co.uk,1400000
1,Clothing,786,10751,40879,72.86,27.14,1,00:01:00,23.6,3.17,5.15,11.7,55.6,0.78,herroom.com,1000
1,Clothing,975,12061,51884,69.57,30.43,1,00:01:00,36.51,0.37,11.65,10.99,36.51,3.98,dooney.com,1000
36.14,Clothing,36,3433,11395,78.62,21.38,46.44,00:04:37,27.16,1.37,4.42,14.22,51.41,1.42,truereligion.com,1200000
1,Clothing,520,8014,26199,81.31,18.69,1,00:01:00,28.03,0.78,2.93,18.21,48.17,1.89,armaniexchange.com,1000
39.26,Clothing,1102,16834,58063,86.71,13.29,9.25,00:03:55,20.02,1.39,4.61,17.76,53.07,3.15,thetiebar.com,443100
35.01,Clothing,798,10286,41400,65.19,34.81,6.19,00:05:39,26.2,4.4,3.4,24.27,20.16,21.57,makemechic.com,808400
32.7,Clothing,3903,9610,41640,90.21,9.79,6.18,00:05:00,23,0.59,32.86,12.95,28.7,1.91,coldwatercreek.com,742400
1,Clothing,704,9432,36237,83.97,16.03,1,00:01:00,32.45,0.24,4.94,15.49,44.66,2.21,kennethcole.com,1000000
1,Clothing,253,7285,13168,73.85,26.15,1,00:01:00,37.44,0.29,7.64,16.26,32.57,5.81,ctshirts.com,1000000
29.4,Clothing,575,6849,29299,62.13,37.87,8.04,00:05:52,17.1,5.91,2.15,8.92,64.31,1.61,cavenders.com,992500
29.66,Clothing,581,6912,29508,73.72,26.28,7.71,00:05:35,33.7,5.77,14.22,12.77,32.17,1.36,fredericks.com,988000
59.87,Clothing,847,22029,43985,94.64,5.36,3.5,00:02:24,20.66,0.82,2.97,17.3,56.57,1.69,lasenza.com,1000000
17.09,Clothing,1404,1136,76152,80.71,19.29,7.63,00:04:24,44.76,2.61,13.8,10.88,27.34,0.61,rivers.com.au,324800
41.65,Clothing,823,10831,42671,84.76,15.24,5.04,00:04:10,22.37,0.33,6.47,16.07,47.42,7.33,wilsonsleather.com,822300
1,Clothing,1114,6144,58454,85.84,14.16,1,00:01:00,15.61,0.65,1.54,9.21,70.08,2.91,indianweddingsaree.com,1000
52.84,Clothing,1886,30488,105855,66.9,33.1,2.87,00:02:25,24.11,1.27,6.39,8.52,32.75,26.96,snorgtees.com,389200
34.86,Clothing,920,12844,48262,79.56,20.44,6.56,00:04:30,23.81,0.57,3.08,10.06,60.29,2.19,dickies.com,620500
42.83,Clothing,1030,5024,54591,56.25,43.75,6.01,00:03:56,29.31,0.36,5.15,14.27,49.21,1.69,figleaves.com,598200
39.58,Clothing,1292,20512,68897,91.9,8.1,6.32,00:04:03,37.34,3.52,5.62,13.5,33.1,6.93,bustedtees.com,437800
44.62,Clothing,663,8139,33380,71.54,28.46,5.62,00:03:26,42.81,3.97,8.49,7.86,35.09,1.78,jockey.com,993300
33.75,Clothing,120,1634,6747,63.9,36.1,9.74,00:07:28,22.69,3.62,19.78,22.86,29.89,1.16,blair.com,4100000
32.03,Clothing,1300,16751,69591,83.44,16.56,6.04,00:04:59,29.72,5.95,1.96,12.86,45.96,3.55,lillypulitzer.com,455200
49.95,Clothing,1008,12590,53747,43.49,56.51,5.09,00:03:49,31.68,6.64,9.04,16.59,35.17,0.88,shoemall.com,597100
1,Clothing,957,15700,50959,79.7,20.3,1,00:01:00,32.74,2.06,4.16,16.38,42.13,2.54,dockers.com,1000
1,Clothing,967,17194,51488,98.88,1.12,1,00:01:00,25.28,1.17,0.62,9.36,60.51,3.06,neweracap.com,1000
1,Clothing,4182,22473,59050,100,0,1,00:01:00,29.59,0,3.23,8.96,50.02,8.2,rebelsmarket.com,1000
38.83,Clothing,1353,21602,73010,86.21,13.79,6.31,00:04:01,39.6,0.11,1.66,14.18,43.46,0.99,fashionphile.com,447400
35.63,Clothing,146,1919,7909,76.22,23.78,6.36,00:06:22,32.87,1.62,11.82,13.97,37.83,1.9,lanebryant.com,4400000
32.3,Clothing,903,50940,47425,100,0,9.27,00:06:08,33.69,0,18.68,21.76,20.78,5.08,aussiebum.com,579600
1,Clothing,804,9992,41657,80.19,19.81,1,00:01:00,14.88,0.42,5.45,10.01,60.66,8.57,shiekhshoes.com,1000
1,Clothing,703,8381,36192,95.75,4.25,1,00:01:00,21.01,0.05,1.8,12.13,64,1.01,shoeshow.com,1000
1,Clothing,1439,20485,77906,78.1,21.9,1,00:01:00,27.39,12.05,4.4,11.5,41.94,2.72,johnstonmurphy.com,1000
32.95,Clothing,186,15040,51435,81.84,18.16,6.42,00:04:45,22.13,1.76,4.36,20.5,38.56,12.7,danner.com,599000
1,Clothing,972,27427,51784,76.56,23.44,1,00:01:00,32.97,1.16,6.08,13.62,44.46,1.71,longtallsally.com,1000
1,Clothing,2317,99893,133741,80.86,19.14,1,00:01:00,22.85,3.69,2.9,17.13,51.72,1.7,laperla.com,1000
